Marca.temporal;genero;genero_diverso;edad;discapacidad;nivel_formacion;carrera_grado;tipo_universidad;pais;provincia;trabajo;rubro;dotacion;origen_capital;dotacion_rh;puesto;tipo_contratacion;funcion_rh;personas_a_cargo;anios_en_empresa;anios_en_puesto;anios_experiencia;sueldo_bruto;beneficios;bono;ajuste;ajuste_porcentaje;ajuste_mes;otros_proyectos;erp;nombre_area;mate;idioma_exigencia;idioma_porcentaje;contactos_linkedin;satisfaccion;busqueda;beneficios_expectativa;rh_una_palabra;pregunta_bizarra;teletrabajo;elementos;valoracion_gestion_empresa
2020-10-20T14:57:16Z;Femenino;No;32;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Jujuy;Relación de Dependencia;"Alimentación; bebidas; tabaco";400;Nacional;2;Responsable;Full time;Reclutamiento y selección;1;4;3;12;68064;Medicina prepaga / Plan de salud, Abono de celular, Abono de internet, Reintegros en capacitación;No recibo bono;No tuve ajustes;30;Marzo;Si, en emprendimiento relacionado con RRHH;No tenemos sistema de gestión;Desarrollo;Si, está permitido;No;NA;300;3;Sí, activamente;Horario flexible;Pilar;No recuerdo;NA;NA;NA
2020-10-20T15:27:44Z;Femenino;No;29;No tengo ninguna discapacidad;Maestría en curso;Administración de Empresas;Universidad Pública;Paraguay;NA;Relación de Dependencia;"Bancos; banca online;";500;Nacional;5;Analista;Full time;Capacitación y desarrollo;0;5;3;0;8000000;Medicina prepaga / Plan de salud, Seguro de vida (adicionales a los de ley), Préstamos, Combustible, Comedor / Almuerzos;No recibo bono;1 solo;2;Febrero;No;Enlatado propio;Talento Humano;Si, está permitido;No;0.1;350;3;Sí, activamente;Home office desde cualquier parte del mundo;Motivadores;Tienes hijos? Te estas por casar?;No;No estoy trabajando en home office;2
2020-10-20T15:40:02Z;Masculino;Si;31;No tengo ninguna discapacidad;Universitario completo;Abogacía, Escribanía, Lic en RRHH;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Servicios de consultoría;10000;Multinacional;1000;Analista;Full time;Todos, los descriptos;50;0;0;0;50000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Licencias extendidas, Abono de celular;No recibo bono;No tuve ajustes;0;Enero;Si, en emprendimiento no relacionado con RRHH;Enlatado propio;Recursos Humanos;Si, está permitido;Si;0.1;5000;2;Sí, activamente;salario acorde y home office;Talento;altura;Si;Computadora / Laptop, Abono de celular;3
2020-10-20T15:51:09Z;Femenino;No;34;No tengo ninguna discapacidad;Universitario completo;Psicología;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;"Alimentación; bebidas; tabaco";350;Nacional;5;HRBP;Plazo Fijo;Generalista;0;0;0;4;85500;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Seguro de vida (adicionales a los de ley), Préstamos, Home office;No recibo bono;2 ajustes;26;Septiembre;No;Softland;Recursos Humanos;Si, está permitido;No;0;500;4;No estoy buscando cambiar;NA;NA;NA;NA;NA;NA
2020-10-20T16:34:04Z;Femenino;No;32;No tengo ninguna discapacidad;Secundario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;80;Nacional;4;Analista;Full time;Reclutamiento y selección;0;1;6;9;85000;Medicina prepaga / Plan de salud, Horarios flexibles, Frutas y snacks, Abono de celular, Idiomas, Home office;No recibo bono;2 ajustes;20;Junio;No;Greenhouse - solo para seleccion;Recursos Humanos;Si, está permitido;Si;0.4;6100;4;No estoy buscando cambiar;Mas vacaciones o dias off, mejor prepaga, internet pago;NA;NA;Si;Computadora / Laptop, Silla ergonómica;4
2020-10-20T16:48:42Z;Femenino;No;43;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;"Textiles; vestido; cuero; calzado";200;Nacional;2;Jefe;Full time;Administración de personal;1;11;10;21;160000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Home office;No recibo bono;2 ajustes;40;Agosto;Si, en emprendimiento relacionado con RRHH;Global Dynamics;Recursos Humanos;No, está prohibido;No;0.1;50;4;No,  pero escucho ofertas;Bono anual;Pasión;Como haces para mantener las rastas?;Voy rotando entre la oficina y el trabajo;No me enviaron ni reintegraron nada;5
2020-10-20T17:17:49Z;Femenino;No;37;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Córdoba;Relación de Dependencia;"Agricultura; plantaciones,otros sectores rurales";35;Nacional;1;Responsable;Full time;Relaciones laborales;0;0;0;2;35000;Medicina prepaga / Plan de salud;No recibo bono;No tuve ajustes;0;Septiembre;Si, en emprendimiento no relacionado con RRHH;New holland;Recursos Humanos;Si, está permitido;Si;0.2;100;5;No,  pero escucho ofertas;Home office y capacitacion;Conexiones;Si estaba soltera;No;No estoy trabajando en home office;4
2020-10-20T19:03:09Z;Femenino;No;52;No tengo ninguna discapacidad;Maestría completa;Ingeniería Industrial;Universidad Privada;Venezuela;NA;Relación de Dependencia;"Petróleo y producción de gas; refinación de petróleo";600;Nacional;8;Responsable;Plazo Fijo;Administración de personal;4;13;2;0;2900000;No tengo beneficios adicionales;Menos de un sueldo;1 solo;50;Enero;Si, en emprendimiento no relacionado con RRHH;SAP / SuccessFactors;Recursos Humanos;No se suele tomar mate en este país;No;0;520;1;No,  pero escucho ofertas;Sueldo acorde,  salud, comida, transporte;Normativa;No recuerdo;Voy rotando entre la oficina y el trabajo;Ninguno;1
2020-10-20T19:42:57Z;Femenino;No;31;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;86;Nacional;2;Gerente;Full time;Generalista;1;2;1;2;170000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Frutas y snacks, Abono de celular, Reintegros en capacitación, Idiomas, Home office;No recibo bono;2 ajustes;35;Agosto;No;No tenemos sistema de gestión;Recursos Humanos;Si, está permitido;Si;0.2;2262;4;No,  pero escucho ofertas;Bono;Dinamico;Si tenia hijos o pensaba tenerlos;NA;Computadora / Laptop;3
2020-10-20T19:48:11Z;Femenino;No;38;No tengo ninguna discapacidad;Maestría en curso;Contador Público;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;"Transporte (incluyendo aviación civil; ferrocarriles por carretera)";1000;Multinacional;15;Analista;Full time;Administración de personal;0;2;2;12;90000;Medicina prepaga / Plan de salud, Seguro de vida (adicionales a los de ley);No recibo bono;1 solo;13;Febrero;No;Nexus;Recursos Humanos;Si, está permitido;No;0;600;3;No,  pero escucho ofertas;Home office;Conservador;Que animal sería;Voy rotando entre la oficina y el trabajo;No me enviaron ni reintegraron nada;2
2020-10-20T21:37:48Z;Femenino;No;42;No tengo ninguna discapacidad;Secundario completo;No estudié en la Universidad;No estudié en la Universidad;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;"Textiles; vestido; cuero; calzado";270;Multinacional;3;Administrativo;Full time;Administración de personal;0;4;4;4;42000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;0;NA;No;Bejerman;Recursos Humanos;Si, está permitido;No;0;5000;1;Sí, activamente;Aumentos;Ser humano;Como tenes las manos?;No;No me enviaron ni reintegraron nada;2
2020-10-20T22:03:27Z;Femenino;No;36;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;"Textiles; vestido; cuero; calzado";350;Nacional;2;Responsable;Full time;Generalista;0;1;1;7;40000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;0;Enero;Si, en proyectos ad honorem;I check;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-20T23:15:54Z;Femenino;Si;26;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Otros;1500;Nacional;5;Analista;Full time;Generalista;0;0;0;3;42000;Medicina prepaga / Plan de salud, Home office;No recibo bono;No tuve ajustes;0;Enero;Si, en emprendimiento relacionado con RRHH;Bejerman;Recursos Humanos;Si, está permitido;No;0;200;3;No,  pero escucho ofertas;Charter, home office, descuentos;Intermediario;NA;Voy rotando entre la oficina y el trabajo;Abono de celular;3
2020-10-20T23:48:32Z;Femenino;No;33;No tengo ninguna discapacidad;Universitario completo;Lic. En nutricion;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Otros;350;Nacional;6;Analista;Full time;Administración de personal;0;2;2;6;52000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;10;Marzo;Si, en emprendimiento relacionado con RRHH;Bejerman;Recursos Humanos;Si, está permitido;No;0;2500;1;Sí, activamente;Home office, prepaga, comedor;Justicia;Sobre hijos;Si;No me enviaron ni reintegraron nada;3
2020-10-21T02:07:18Z;Femenino;No;48;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;9;Multinacional;2;Analista;Full time;Generalista;0;2;2;30;49000;Home office;No recibo bono;No tuve ajustes;12;Marzo;Si, en emprendimiento no relacionado con RRHH;No tenemos sistema de gestión;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-21T06:17:12Z;Masculino;No;37;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;1000;Nacional;7;Responsable;Full time;Payroll / Liquidación de sueldos;0;15;15;17;130000;Frutas y snacks;No recibo bono;1 solo;30;Septiembre;No;RH Pro;Recursos Humanos;Si, está permitido;No;0;0;3;No,  pero escucho ofertas;Mas home Office;Nexo;Como te ves trabajando con monjas;Voy rotando entre la oficina y el trabajo;No me enviaron ni reintegraron nada;3
2020-10-21T06:24:13Z;Femenino;No;35;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;230;Nacional;4;Analista;Part time;Reclutamiento y selección;0;0;0;12;40000;Medicina prepaga / Plan de salud, Licencias extendidas, Home office;No recibo bono;1 solo;15;Agosto;No;HC Work;Capital Humano;Si, está permitido;No;0;23000;3;Sí, activamente;Idioma, bono por objetivos, ajustes más reales, días hábiles de vacaciones, días extras de vacaciones, horario flex, trabajo por objetivos;Socio estratégico;Si les podía dar mí celular para salir jaja;Si;Computadora / Laptop;1
2020-10-21T09:33:16Z;Femenino;No;29;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Comercio;500;Nacional;7;Responsable;Full time;Capacitación y desarrollo;0;6;0;9;60000;Medicina prepaga / Plan de salud, Home office, 3 días libres al año, 1 día de cumpleaños;No recibo bono;No tuve ajustes;0;Enero;Si, en emprendimiento relacionado con RRHH;Tango;Recursos Humanos;Si, está permitido;No;0;8000;3;Sí, activamente;Sueldo competitivo. 21 días de vacaciones desde que entras a la compañia. Horario flexible. Idiomas.;Talento;Pregunta no.. pero si me ha sucedido que durante la entrevista, la persona me dijo que creía que había olvidado las luces del auto prendida, que quería ir a chequearlo, y después nunca más volvió.;Si;No me enviaron ni reintegraron nada;3
2020-10-21T09:44:11Z;Masculino;No;31;No tengo ninguna discapacidad;Universitario en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;65;Nacional;2;HRBP;Full time;Generalista;0;1;1;6;90000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Gimnasio, Frutas y snacks, Idiomas, Home office;No recibo bono;3 o más ajustes;38;Septiembre;No;No tenemos sistema de gestión;People;Si, está permitido;No;0;9000;5;No estoy buscando cambiar;NA;NA;NA;Si;Computadora / Laptop, Silla ergonómica;4
2020-10-21T10:42:17Z;Masculino;Si;41;No tengo ninguna discapacidad;Secundario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;2000;Multinacional;20;Analista;Full time;Payroll / Liquidación de sueldos;0;2;2;20;79000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Gimnasio, Reintegros en capacitación, Idiomas, Home office, Comedor / Almuerzos;No recibo bono;2 ajustes;20;Octubre;No;Workday;Recursos Humanos;Si, está permitido;No;0;480;3;Sí, activamente;Comedor pago, actualmente lo tenemos con descuento;Relaciones;N/A;Si;Computadora / Laptop, No me enviaron ni reintegraron nada;3
2020-10-21T11:22:18Z;Femenino;No;26;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;11000;Multinacional;12;Analista;Full time;Payroll / Liquidación de sueldos;0;1.5;1.5;5;51230;Medicina prepaga / Plan de salud, Frutas y snacks;No recibo bono;2 ajustes;18;Septiembre;Si, en proyectos ad honorem;Enlatado propio;Recursos Humanos;Si, está permitido;No;0;500;2;Sí, activamente;Home office, decuentos para estudiar idioma;Apoyo;Si tengo hijos/ pareja;Voy rotando entre la oficina y el trabajo;Computadora / Laptop;1
2020-10-21T14:31:26Z;Masculino;No;32;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;"Alimentación; bebidas; tabaco";140;Multinacional;2;Jefe;Full time;Relaciones laborales;2;2;2;10;162313;Medicina prepaga / Plan de salud, Horarios flexibles, Idiomas, Home office, Comedor / Almuerzos;Dos sueldos;2 ajustes;38;Octubre;Si, en emprendimiento no relacionado con RRHH;RH Pro;Recursos Humanos;Si, está permitido;Si;0.3;5500;4;No,  pero escucho ofertas;NA;NA;NA;Voy rotando entre la oficina y el trabajo;Computadora / Laptop, Kit sanitizante;4
2020-10-21T15:08:22Z;Femenino;No;39;No tengo ninguna discapacidad;Terciario completo;Ingeniería Industrial;No estudié en la Universidad;Chile;NA;Relación de Dependencia;Construcción;20;Nacional;2;Administrativo;Plazo Fijo;Administración de personal;0;0;0;13;950000;Comedor / Almuerzos;No recibo bono;No tuve ajustes;0;NA;No;No tenemos sistema de gestión;Recursos Humanos;Si, está permitido;No;0;80;3;Sí, activamente;Bonos;Compromiso;NA;No;No estoy trabajando en home office;1
2020-10-21T19:24:45Z;Femenino;No;35;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;300;Multinacional;9;Analista;Full time;Reclutamiento y selección;0;1;9;9;80000;Medicina prepaga / Plan de salud, Tarjeta de descuento, Horarios flexibles, Frutas y snacks, Abono de celular, Idiomas, Home office;No recibo bono;1 solo;20;Mayo;No;SAP / SuccessFactors;Recursos Humanos;Si, está permitido;Si;0.4;30000;4;No estoy buscando cambiar;bono, gimnasio, comedor;Oportunidades;ninguna;Si;Computadora / Laptop, Abono de celular;4
2020-10-21T19:42:34Z;Femenino;No;36;No tengo ninguna discapacidad;Terciario completo;RRHH / RRLL / RRTT;No estudié en la Universidad;Argentina;Buenos Aires;Relación de Dependencia;Comercio;200;Nacional;1;Responsable;Full time;Administración de personal;0;3;2;746;46000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;12;Octubre;No;No tenemos sistema de gestión;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2020-10-21T19:52:11Z;Femenino;No;27;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;250;Nacional;3;Analista;Full time;Generalista;0;0;0;4;60000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;0;NA;Si, en proyectos ad honorem;Enlatado propio;Recursos Humanos;Si, está permitido;No;NA;900;3;No,  pero escucho ofertas;Home Office, día de cumpleaños, almuerzo, break para descontracturar,prepaga, descuentos para seguir estudiando, días por trámite;Humanos;Que pretende usted de mi  =);No;No estoy trabajando en home office;2
2020-10-21T20:27:40Z;Masculino;No;49;Obesidad;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;150;Nacional;5;Administrativo;Part time;Payroll / Liquidación de sueldos;0;4;3;23;25000;No tengo beneficios adicionales;No recibo bono;1 solo;20;Marzo;No;Bejerman;Recursos Humanos;Si, está permitido;No;0;583;4;No,  pero escucho ofertas;NA;NA;NA;No;No estoy trabajando en home office;4
2020-10-21T22:38:40Z;Masculino;No;48;No tengo ninguna discapacidad;Universitario completo;Contador Público;Universidad Pública;México;NA;Relación de Dependencia;Otros;300;Nacional;7;Jefe;Full time;Relaciones laborales;0;0;0;20;17000;No tengo beneficios adicionales;No recibo bono;No tuve ajustes;0;Enero;No;No tenemos sistema de gestión;Recursos Humanos;No se suele tomar mate en este país;No;0;129;1;Sí, activamente;Un buen sueldo y horario de oficina;Lo mejor;Edad;No;No estoy trabajando en home office;1
2020-10-21T23:05:59Z;Femenino;No;30;No tengo ninguna discapacidad;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Otros;176;Nacional;1;Gerente;Full time;Administración de personal;0;3;2;5;70000;Horarios flexibles, Vacaciones extendidas, Abono de celular, Abono de internet, Préstamos, Combustible, Home office, Charter / Servicio de transporte, Descuentos en compra de perfumería,medicamentos y dermocosmeticamética;No recibo bono;No tuve ajustes;20;Septiembre;No;No tenemos sistema de gestión;Recursos Humanos;Si, está permitido;No;0;0;5;No,  pero escucho ofertas;NA;Gratificación;Me consultaron si una vez a la semana podía ausentarse dos horas de la jornada,para jugar al fútbol.;Voy rotando entre la oficina y el trabajo;Computadora / Laptop, Abono de celular, Abono de internet;5
2020-10-21T23:42:22Z;Masculino;Si;29;No tengo ninguna discapacidad;Universitario completo;Administración de Empresas;Universidad Pública;México;NA;Relación de Dependencia;Tecnologías de Información, Sistemas, y afines;50;Nacional;1;Responsable;Full time;Generalista;0;2;4;10;14000;Horarios flexibles, Frutas y snacks, Abono de celular, Préstamos, Home office, Comedor / Almuerzos;No recibo bono;No tuve ajustes;0;NA;Si, en emprendimiento no relacionado con RRHH;No tenemos sistema de gestión;Recursos Humanos;No se suele tomar mate en este país;No;0;500;5;No,  pero escucho ofertas;Home office, prestamo mas grandes, capacitacion;Reto;Tiene novio señorita?;Si;Computadora / Laptop, Abono de celular;5
